CustomerID,Gender,Age,GeographyLocation,CreditCard,Exited,Date,PaymentMode,Year,Month,Status
CUST06592,Female,45,Ivory Coast,No,No,2016-07-04,Debit Card,2016,July,Active
CUST06593,Male,23,Guinea,Yes,No,2017-09-06,Debit Card,2017,September,Active
CUST06594,Male,64,Sierra Leone,Yes,No,2016-01-19,Debit Card,2016,January,Active
CUST06595,Male,53,Ivory Coast,Yes,No,2018-06-30,Debit Card,2018,June,Active
CUST06596,Female,70,Ivory Coast,Yes,No,2016-04-03,UPI,2016,April,Active
CUST06597,Female,28,Ivory Coast,No,No,2019-10-10,Net Banking,2019,October,Active
CUST06598,Male,22,Guinea,No,No,2016-05-07,Net Banking,2016,May,Active
CUST06599,Male,67,Sierra Leone,Yes,No,2016-11-10,Credit Card,2016,November,Active
CUST06600,Female,41,Sierra Leone,No,Yes,2017-01-16,Cash,2017,January,Inactive
CUST06601,Male,64,Guinea,Yes,No,2019-11-22,Credit Card,2019,November,Active
CUST06602,Female,35,Sierra Leone,Yes,No,2019-06-19,Credit Card,2019,June,Active
CUST06603,Female,37,Ivory Coast,Yes,No,2019-03-21,UPI,2019,March,Active
CUST06604,Male,45,Ivory Coast,Yes,No,2019-12-13,UPI,2019,December,Active
CUST06605,Male,30,Sierra Leone,Yes,No,2017-05-25,Debit Card,2017,May,Active
CUST06606,Female,22,Sierra Leone,Yes,No,2017-04-16,Debit Card,2017,April,Active
CUST06607,Male,47,Guinea,Yes,No,2019-07-09,Debit Card,2019,July,Active
CUST06608,Male,18,Guinea,No,Yes,2018-01-30,Credit Card,2018,January,Inactive
CUST06609,Male,39,Guinea,No,Yes,2017-12-02,UPI,2017,December,Inactive
CUST06610,Male,35,Guinea,Yes,No,2017-05-18,UPI,2017,May,Active
CUST06611,Female,63,Guinea,Yes,No,2018-01-02,Debit Card,2018,January,Active
CUST06612,Female,22,Guinea,Yes,Yes,2016-09-12,Debit Card,2016,September,Inactive
CUST06613,Female,48,Ivory Coast,No,No,2016-10-18,Credit Card,2016,October,Active
CUST06614,Female,23,Sierra Leone,No,No,2019-08-01,Net Banking,2019,August,Active
CUST06615,Male,44,Guinea,Yes,No,2019-03-10,UPI,2019,March,Active
CUST06616,Male,73,Ivory Coast,Yes,No,2018-06-22,Net Banking,2018,June,Active
CUST06617,Female,42,Sierra Leone,Yes,No,2019-08-05,Debit Card,2019,August,Active
CUST06618,Female,46,Sierra Leone,Yes,Yes,2018-02-01,Credit Card,2018,February,Inactive
CUST06619,Male,45,Sierra Leone,Yes,No,2018-05-06,UPI,2018,May,Active
CUST06620,Female,33,Guinea,Yes,No,2016-05-23,Debit Card,2016,May,Active
CUST06621,Female,71,Guinea,Yes,No,2016-03-25,Credit Card,2016,March,Active
CUST06622,Male,70,Guinea,Yes,No,2017-11-22,Debit Card,2017,November,Active
CUST06623,Female,29,Sierra Leone,Yes,Yes,2016-04-10,Debit Card,2016,April,Inactive
CUST06624,Male,37,Sierra Leone,No,No,2019-06-14,Cash,2019,June,Active
CUST06625,Male,35,Ivory Coast,Yes,No,2019-12-12,Credit Card,2019,December,Active
CUST06626,Female,51,Ivory Coast,No,No,2016-07-23,Net Banking,2016,July,Active
CUST06627,Male,72,Ivory Coast,Yes,No,2016-05-06,Credit Card,2016,May,Active
CUST06628,Female,70,Ivory Coast,Yes,No,2018-08-14,Credit Card,2018,August,Active
CUST06629,Male,40,Sierra Leone,Yes,No,2018-09-01,Net Banking,2018,September,Active
CUST06630,Female,62,Guinea,No,No,2018-05-22,UPI,2018,May,Active
CUST06631,Female,44,Guinea,Yes,No,2016-11-02,Debit Card,2016,November,Active
CUST06632,Female,66,Guinea,Yes,No,2016-09-16,UPI,2016,September,Active
CUST06633,Male,34,Guinea,Yes,No,2016-06-25,UPI,2016,June,Active
CUST06634,Male,65,Ivory Coast,Yes,Yes,2017-12-27,UPI,2017,December,Inactive
CUST06635,Female,38,Sierra Leone,Yes,No,2019-05-13,Debit Card,2019,May,Active
CUST06636,Male,67,Guinea,No,No,2016-07-18,Debit Card,2016,July,Active
CUST06637,Female,57,Sierra Leone,No,Yes,2017-05-27,Net Banking,2017,May,Inactive
CUST06638,Female,48,Ivory Coast,No,No,2019-04-07,Net Banking,2019,April,Active
CUST06639,Male,20,Ivory Coast,No,No,2017-03-09,Debit Card,2017,March,Active
CUST06640,Female,34,Guinea,Yes,No,2017-05-23,Credit Card,2017,May,Active
CUST06641,Male,67,Guinea,Yes,No,2019-07-11,Net Banking,2019,July,Active
CUST06642,Female,43,Ivory Coast,Yes,No,2017-08-01,Debit Card,2017,August,Active
CUST06643,Male,40,Ivory Coast,Yes,No,2016-04-27,Credit Card,2016,April,Active
CUST06644,Female,23,Sierra Leone,No,Yes,2016-03-26,Net Banking,2016,March,Inactive
CUST06645,Female,45,Ivory Coast,Yes,No,2016-08-22,Net Banking,2016,August,Active
CUST06646,Male,25,Sierra Leone,No,Yes,2016-11-17,Debit Card,2016,November,Inactive
CUST06647,Female,72,Ivory Coast,No,No,2016-09-14,UPI,2016,September,Active
CUST06648,Female,62,Sierra Leone,Yes,No,2018-10-04,Credit Card,2018,October,Active
CUST06649,Male,25,Ivory Coast,Yes,No,2016-01-17,Debit Card,2016,January,Active
CUST06650,Female,36,Ivory Coast,Yes,Yes,2017-11-03,Cash,2017,November,Inactive
CUST06651,Male,55,Sierra Leone,Yes,No,2017-04-21,Credit Card,2017,April,Active
CUST06652,Female,46,Sierra Leone,Yes,No,2017-11-24,Credit Card,2017,November,Active
CUST06653,Male,40,Guinea,Yes,No,2019-10-19,Debit Card,2019,October,Active
CUST06654,Female,64,Guinea,Yes,No,2019-06-26,Credit Card,2019,June,Active
CUST06655,Female,49,Ivory Coast,No,Yes,2017-09-10,Credit Card,2017,September,Inactive
CUST06656,Female,27,Ivory Coast,Yes,Yes,2018-06-20,UPI,2018,June,Inactive
CUST06657,Male,44,Sierra Leone,Yes,No,2018-08-05,Debit Card,2018,August,Active
CUST06658,Male,66,Ivory Coast,No,No,2019-01-29,Credit Card,2019,January,Active
CUST06659,Male,18,Guinea,Yes,No,2018-03-23,UPI,2018,March,Active
CUST06660,Male,56,Sierra Leone,Yes,No,2018-02-07,Debit Card,2018,February,Active
CUST06661,Female,46,Ivory Coast,No,Yes,2018-04-27,Net Banking,2018,April,Inactive
CUST06662,Female,62,Sierra Leone,No,Yes,2018-03-29,Debit Card,2018,March,Inactive
CUST06663,Male,20,Guinea,No,Yes,2017-01-29,UPI,2017,January,Inactive
CUST06664,Male,68,Guinea,Yes,No,2018-02-28,Credit Card,2018,February,Active
CUST06665,Male,64,Guinea,Yes,No,2018-06-15,Net Banking,2018,June,Active
CUST06666,Female,54,Ivory Coast,Yes,Yes,2016-11-28,UPI,2016,November,Inactive
CUST06667,Male,48,Ivory Coast,No,No,2018-12-08,Credit Card,2018,December,Active
CUST06668,Male,28,Ivory Coast,Yes,No,2016-12-31,UPI,2016,December,Active
CUST06669,Female,39,Ivory Coast,Yes,No,2018-03-27,UPI,2018,March,Active
CUST06670,Female,35,Ivory Coast,No,No,2017-05-20,Cash,2017,May,Active
CUST06671,Male,52,Ivory Coast,No,No,2017-08-26,UPI,2017,August,Active
CUST06672,Female,23,Guinea,Yes,No,2018-08-02,Debit Card,2018,August,Active
CUST06673,Male,20,Guinea,Yes,No,2019-07-16,Net Banking,2019,July,Active
CUST06674,Female,22,Ivory Coast,Yes,No,2016-08-17,UPI,2016,August,Active
CUST06675,Male,26,Guinea,No,No,2018-05-11,Credit Card,2018,May,Active
CUST06676,Male,45,Sierra Leone,Yes,No,2016-08-15,Net Banking,2016,August,Active
CUST06677,Male,36,Ivory Coast,Yes,No,2019-03-11,Credit Card,2019,March,Active
CUST06678,Male,45,Sierra Leone,Yes,Yes,2018-07-20,Net Banking,2018,July,Inactive
CUST06679,Female,44,Ivory Coast,No,No,2017-11-26,UPI,2017,November,Active
CUST06680,Female,30,Ivory Coast,Yes,No,2019-05-23,Net Banking,2019,May,Active
CUST06681,Female,55,Guinea,No,No,2018-12-05,Cash,2018,December,Active
CUST06682,Female,60,Sierra Leone,Yes,No,2016-01-15,Debit Card,2016,January,Active
CUST06683,Male,70,Guinea,Yes,No,2019-09-28,Net Banking,2019,September,Active
CUST06684,Male,38,Ivory Coast,No,No,2016-05-15,Debit Card,2016,May,Active
CUST06685,Female,44,Sierra Leone,Yes,No,2017-11-26,Cash,2017,November,Active
CUST06686,Female,63,Ivory Coast,Yes,No,2019-07-14,UPI,2019,July,Active
CUST06687,Female,23,Guinea,Yes,No,2017-12-11,Cash,2017,December,Active
CUST06688,Female,55,Ivory Coast,Yes,Yes,2017-11-15,Cash,2017,November,Inactive
CUST06689,Female,66,Ivory Coast,No,No,2017-09-13,UPI,2017,September,Active
CUST06690,Male,28,Guinea,No,Yes,2019-12-05,UPI,2019,December,Inactive
CUST06691,Male,64,Ivory Coast,Yes,No,2016-06-23,Credit Card,2016,June,Active
CUST06692,Male,58,Sierra Leone,Yes,No,2017-05-15,Credit Card,2017,May,Active
CUST06693,Female,70,Guinea,Yes,No,2019-09-07,UPI,2019,September,Active
CUST06694,Female,34,Ivory Coast,No,No,2018-05-25,Net Banking,2018,May,Active
CUST06695,Female,73,Guinea,Yes,No,2017-01-02,UPI,2017,January,Active
CUST06696,Female,56,Ivory Coast,No,No,2018-09-17,UPI,2018,September,Active
CUST06697,Male,24,Guinea,Yes,No,2018-02-14,Credit Card,2018,February,Active
CUST06698,Male,47,Guinea,No,No,2017-02-12,UPI,2017,February,Active
CUST06699,Female,38,Sierra Leone,No,No,2018-02-23,UPI,2018,February,Active
CUST06700,Male,18,Guinea,Yes,No,2017-02-11,Net Banking,2017,February,Active
CUST06701,Male,42,Sierra Leone,No,Yes,2018-02-04,Debit Card,2018,February,Inactive
CUST06702,Female,49,Guinea,Yes,Yes,2016-11-03,Net Banking,2016,November,Inactive
CUST06703,Female,74,Guinea,Yes,Yes,2016-03-03,Debit Card,2016,March,Inactive
CUST06704,Female,25,Ivory Coast,Yes,No,2016-03-01,UPI,2016,March,Active
CUST06705,Female,22,Ivory Coast,Yes,No,2017-05-21,UPI,2017,May,Active
CUST06706,Female,47,Ivory Coast,Yes,No,2016-09-12,Credit Card,2016,September,Active
CUST06707,Female,68,Guinea,Yes,No,2016-03-17,Credit Card,2016,March,Active
CUST06708,Male,25,Guinea,Yes,No,2016-03-30,Credit Card,2016,March,Active
CUST06709,Male,66,Sierra Leone,Yes,No,2016-12-30,UPI,2016,December,Active
CUST06710,Female,36,Sierra Leone,Yes,No,2016-09-28,UPI,2016,September,Active
CUST06711,Male,61,Sierra Leone,Yes,No,2017-10-10,Debit Card,2017,October,Active
CUST06712,Female,72,Ivory Coast,Yes,Yes,2019-07-22,Credit Card,2019,July,Inactive
CUST06713,Female,47,Ivory Coast,Yes,No,2016-02-09,UPI,2016,February,Active
CUST06714,Female,32,Sierra Leone,No,Yes,2016-06-22,Credit Card,2016,June,Inactive
CUST06715,Female,53,Guinea,Yes,No,2017-10-04,Credit Card,2017,October,Active
CUST06716,Male,72,Ivory Coast,Yes,Yes,2017-10-27,Credit Card,2017,October,Inactive
CUST06717,Female,61,Ivory Coast,Yes,No,2019-10-12,UPI,2019,October,Active
CUST06718,Male,44,Sierra Leone,Yes,No,2017-08-06,Debit Card,2017,August,Active
CUST06719,Female,30,Ivory Coast,Yes,Yes,2016-11-21,Credit Card,2016,November,Inactive
CUST06720,Female,31,Sierra Leone,Yes,No,2017-12-25,Cash,2017,December,Active
CUST06721,Female,54,Ivory Coast,Yes,Yes,2016-10-09,Debit Card,2016,October,Inactive
CUST06722,Male,71,Guinea,Yes,Yes,2019-04-10,Net Banking,2019,April,Inactive
CUST06723,Female,65,Guinea,Yes,No,2019-08-10,Credit Card,2019,August,Active
CUST06724,Female,47,Ivory Coast,Yes,No,2016-08-01,Net Banking,2016,August,Active
CUST06725,Female,56,Sierra Leone,Yes,Yes,2016-03-29,Credit Card,2016,March,Inactive
CUST06726,Male,64,Ivory Coast,Yes,No,2017-01-18,Net Banking,2017,January,Active
CUST06727,Male,30,Sierra Leone,Yes,No,2019-04-07,Debit Card,2019,April,Active
CUST06728,Male,33,Ivory Coast,Yes,No,2018-04-05,UPI,2018,April,Active
CUST06729,Female,61,Guinea,Yes,No,2017-03-10,Net Banking,2017,March,Active
CUST06730,Male,24,Guinea,No,No,2017-08-30,UPI,2017,August,Active
CUST06731,Female,65,Ivory Coast,No,No,2016-11-14,Debit Card,2016,November,Active
CUST06732,Male,72,Ivory Coast,Yes,Yes,2016-01-19,UPI,2016,January,Inactive
CUST06733,Male,72,Ivory Coast,Yes,No,2017-10-28,Cash,2017,October,Active
CUST06734,Female,44,Guinea,Yes,No,2019-01-22,Debit Card,2019,January,Active
CUST06735,Male,62,Guinea,Yes,No,2019-10-25,Credit Card,2019,October,Active
CUST06736,Female,72,Sierra Leone,Yes,No,2018-12-12,UPI,2018,December,Active
CUST06737,Female,52,Ivory Coast,Yes,No,2018-05-14,Debit Card,2018,May,Active
CUST06738,Male,32,Ivory Coast,Yes,No,2018-09-23,Debit Card,2018,September,Active
CUST06739,Female,45,Guinea,Yes,No,2017-03-04,Debit Card,2017,March,Active
CUST06740,Female,52,Ivory Coast,Yes,No,2018-06-06,UPI,2018,June,Active
CUST06741,Male,24,Sierra Leone,Yes,Yes,2016-04-14,Credit Card,2016,April,Inactive
CUST06742,Male,67,Ivory Coast,No,Yes,2018-01-02,Debit Card,2018,January,Inactive
CUST06743,Female,63,Guinea,Yes,No,2016-12-07,Credit Card,2016,December,Active
CUST06744,Male,67,Ivory Coast,Yes,No,2016-01-20,UPI,2016,January,Active
CUST06745,Female,68,Guinea,Yes,Yes,2018-05-05,Credit Card,2018,May,Inactive
CUST06746,Female,63,Sierra Leone,Yes,Yes,2018-09-14,Credit Card,2018,September,Inactive
CUST06747,Male,37,Sierra Leone,Yes,No,2016-09-11,Cash,2016,September,Active
CUST06748,Male,49,Ivory Coast,Yes,No,2017-10-03,Net Banking,2017,October,Active
CUST06749,Male,55,Ivory Coast,Yes,Yes,2017-02-27,UPI,2017,February,Inactive
CUST06750,Male,57,Guinea,No,No,2019-06-24,Debit Card,2019,June,Active
CUST06751,Female,49,Sierra Leone,Yes,No,2016-05-25,Debit Card,2016,May,Active
CUST06752,Female,43,Sierra Leone,Yes,No,2019-01-10,UPI,2019,January,Active
CUST06753,Male,56,Sierra Leone,No,Yes,2017-05-28,Cash,2017,May,Inactive
CUST06754,Male,37,Sierra Leone,Yes,No,2019-12-27,Net Banking,2019,December,Active
CUST06755,Female,35,Ivory Coast,No,No,2017-01-09,UPI,2017,January,Active
CUST06756,Female,67,Ivory Coast,No,No,2018-01-29,UPI,2018,January,Active
CUST06757,Female,32,Guinea,Yes,Yes,2018-07-07,Debit Card,2018,July,Inactive
CUST06758,Female,69,Sierra Leone,Yes,No,2016-02-16,UPI,2016,February,Active
CUST06759,Male,39,Ivory Coast,No,Yes,2017-05-14,Credit Card,2017,May,Inactive
CUST06760,Female,68,Ivory Coast,No,No,2017-05-21,UPI,2017,May,Active
CUST06761,Female,39,Sierra Leone,Yes,No,2019-02-21,Debit Card,2019,February,Active
CUST06762,Male,70,Ivory Coast,Yes,No,2016-12-10,Credit Card,2016,December,Active
CUST06763,Female,38,Guinea,Yes,Yes,2017-03-04,UPI,2017,March,Inactive
CUST06764,Female,19,Guinea,No,No,2018-02-27,UPI,2018,February,Active
CUST06765,Male,57,Sierra Leone,Yes,No,2019-12-25,Credit Card,2019,December,Active
CUST06766,Male,70,Guinea,No,No,2018-11-21,Debit Card,2018,November,Active
CUST06767,Male,60,Ivory Coast,No,No,2018-02-25,Net Banking,2018,February,Active
CUST06768,Female,35,Guinea,No,No,2019-03-15,Debit Card,2019,March,Active
CUST06769,Female,40,Ivory Coast,Yes,No,2018-07-31,Credit Card,2018,July,Active
CUST06770,Male,30,Sierra Leone,Yes,Yes,2017-09-09,Debit Card,2017,September,Inactive
CUST06771,Male,58,Sierra Leone,Yes,No,2017-10-31,Debit Card,2017,October,Active
CUST06772,Female,26,Ivory Coast,Yes,No,2019-01-21,Net Banking,2019,January,Active
CUST06773,Male,66,Ivory Coast,Yes,No,2016-09-02,Credit Card,2016,September,Active
CUST06774,Male,24,Guinea,Yes,No,2019-09-26,UPI,2019,September,Active
CUST06775,Male,58,Ivory Coast,Yes,No,2016-10-30,Debit Card,2016,October,Active
CUST06776,Female,71,Sierra Leone,Yes,No,2017-03-25,UPI,2017,March,Active
CUST06777,Female,18,Ivory Coast,No,No,2018-07-29,Net Banking,2018,July,Active
CUST06778,Female,19,Guinea,Yes,No,2019-02-26,Debit Card,2019,February,Active
CUST06779,Female,21,Guinea,Yes,No,2017-06-17,Credit Card,2017,June,Active
CUST06780,Female,31,Ivory Coast,Yes,No,2017-07-21,Credit Card,2017,July,Active
CUST06781,Female,49,Guinea,No,No,2017-02-27,Debit Card,2017,February,Active
CUST06782,Male,53,Guinea,No,No,2016-02-07,Debit Card,2016,February,Active
CUST06783,Female,19,Sierra Leone,Yes,No,2017-06-14,Net Banking,2017,June,Active
CUST06784,Female,57,Ivory Coast,Yes,No,2017-08-27,UPI,2017,August,Active
CUST06785,Male,67,Sierra Leone,No,No,2018-05-31,Debit Card,2018,May,Active
CUST06786,Female,68,Sierra Leone,Yes,No,2016-08-02,Debit Card,2016,August,Active
CUST06787,Female,31,Guinea,Yes,No,2018-08-10,UPI,2018,August,Active
CUST06788,Male,37,Sierra Leone,Yes,Yes,2016-09-12,Net Banking,2016,September,Inactive
CUST06789,Male,42,Ivory Coast,Yes,Yes,2019-12-26,Debit Card,2019,December,Inactive
CUST06790,Male,59,Ivory Coast,Yes,No,2017-07-10,Credit Card,2017,July,Active
CUST06791,Female,66,Ivory Coast,Yes,No,2016-08-02,Credit Card,2016,August,Active
CUST06792,Male,25,Sierra Leone,Yes,No,2019-05-28,Credit Card,2019,May,Active
CUST06793,Female,45,Ivory Coast,Yes,No,2018-11-17,UPI,2018,November,Active
CUST06794,Female,63,Ivory Coast,Yes,No,2016-11-11,Net Banking,2016,November,Active
CUST06795,Female,38,Sierra Leone,Yes,No,2018-02-11,UPI,2018,February,Active
CUST06796,Female,40,Sierra Leone,Yes,No,2018-07-02,UPI,2018,July,Active
CUST06797,Male,49,Sierra Leone,Yes,No,2018-09-16,Credit Card,2018,September,Active
CUST06798,Male,25,Sierra Leone,Yes,No,2019-05-16,Debit Card,2019,May,Active
CUST06799,Female,48,Guinea,Yes,No,2018-09-15,Cash,2018,September,Active
CUST06800,Male,54,Sierra Leone,Yes,No,2018-09-16,Credit Card,2018,September,Active
CUST06801,Female,33,Sierra Leone,Yes,No,2019-12-16,Credit Card,2019,December,Active
CUST06802,Female,57,Ivory Coast,Yes,No,2019-04-06,Debit Card,2019,April,Active
CUST06803,Female,59,Ivory Coast,Yes,No,2018-08-08,Debit Card,2018,August,Active
CUST06804,Male,44,Sierra Leone,Yes,Yes,2018-01-12,Credit Card,2018,January,Inactive
CUST06805,Female,57,Sierra Leone,Yes,No,2018-05-12,Debit Card,2018,May,Active
CUST06806,Female,58,Sierra Leone,Yes,No,2019-04-05,Credit Card,2019,April,Active
CUST06807,Male,35,Ivory Coast,Yes,No,2017-08-10,Credit Card,2017,August,Active
CUST06808,Male,52,Ivory Coast,No,Yes,2018-07-09,Credit Card,2018,July,Inactive
CUST06809,Male,66,Sierra Leone,No,No,2019-06-24,Credit Card,2019,June,Active
CUST06810,Male,69,Ivory Coast,No,Yes,2019-12-01,Credit Card,2019,December,Inactive
CUST06811,Female,32,Ivory Coast,Yes,No,2017-11-13,Net Banking,2017,November,Active
CUST06812,Male,70,Sierra Leone,Yes,No,2019-11-05,UPI,2019,November,Active
CUST06813,Female,44,Ivory Coast,No,No,2019-08-20,UPI,2019,August,Active
CUST06814,Male,34,Sierra Leone,Yes,No,2019-05-28,UPI,2019,May,Active
CUST06815,Male,57,Guinea,Yes,No,2016-10-20,Net Banking,2016,October,Active
CUST06816,Male,19,Guinea,Yes,No,2018-05-07,Cash,2018,May,Active
CUST06817,Male,66,Guinea,No,Yes,2018-03-02,Cash,2018,March,Inactive
CUST06818,Male,67,Ivory Coast,Yes,No,2016-09-10,UPI,2016,September,Active
CUST06819,Male,48,Guinea,Yes,No,2019-03-02,Net Banking,2019,March,Active
CUST06820,Female,54,Ivory Coast,Yes,No,2018-01-17,Debit Card,2018,January,Active
CUST06821,Male,58,Sierra Leone,Yes,No,2017-03-19,Credit Card,2017,March,Active
CUST06822,Male,58,Guinea,No,No,2018-07-01,Credit Card,2018,July,Active
CUST06823,Male,51,Ivory Coast,Yes,No,2019-04-03,Net Banking,2019,April,Active
CUST06824,Male,51,Guinea,Yes,No,2016-09-27,Credit Card,2016,September,Active
CUST06825,Female,68,Ivory Coast,Yes,No,2018-09-20,UPI,2018,September,Active
CUST06826,Male,72,Ivory Coast,No,No,2017-10-31,Debit Card,2017,October,Active
CUST06827,Male,20,Sierra Leone,No,No,2018-06-30,Credit Card,2018,June,Active
CUST06828,Male,34,Ivory Coast,No,No,2019-03-01,Debit Card,2019,March,Active
CUST06829,Male,31,Ivory Coast,No,No,2016-06-07,Net Banking,2016,June,Active
CUST06830,Female,31,Guinea,Yes,No,2018-01-28,Credit Card,2018,January,Active
CUST06831,Male,63,Sierra Leone,No,No,2019-08-13,Credit Card,2019,August,Active
CUST06832,Female,55,Ivory Coast,Yes,No,2017-05-21,Net Banking,2017,May,Active
CUST06833,Male,52,Guinea,No,No,2017-01-20,UPI,2017,January,Active
CUST06834,Female,18,Sierra Leone,Yes,Yes,2019-01-06,Net Banking,2019,January,Inactive
CUST06835,Female,65,Ivory Coast,Yes,No,2018-11-29,Debit Card,2018,November,Active
CUST06836,Male,46,Guinea,Yes,No,2017-09-08,UPI,2017,September,Active
CUST06837,Male,21,Sierra Leone,Yes,No,2017-10-26,Net Banking,2017,October,Active
CUST06838,Female,50,Sierra Leone,Yes,No,2016-11-13,Credit Card,2016,November,Active
CUST06839,Female,34,Sierra Leone,Yes,No,2019-09-12,Credit Card,2019,September,Active
CUST06840,Male,45,Sierra Leone,Yes,No,2019-12-10,UPI,2019,December,Active
CUST06841,Female,67,Ivory Coast,No,No,2016-06-22,Cash,2016,June,Active
CUST06842,Female,43,Ivory Coast,No,No,2016-12-24,Debit Card,2016,December,Active
CUST06843,Female,25,Sierra Leone,No,No,2018-03-20,Net Banking,2018,March,Active
CUST06844,Male,51,Sierra Leone,No,No,2018-10-27,Credit Card,2018,October,Active
CUST06845,Female,35,Ivory Coast,Yes,No,2017-07-21,Net Banking,2017,July,Active
CUST06846,Female,48,Guinea,Yes,No,2018-07-31,Credit Card,2018,July,Active
CUST06847,Female,44,Sierra Leone,Yes,No,2017-03-09,Credit Card,2017,March,Active
CUST06848,Male,33,Ivory Coast,No,No,2017-03-04,Debit Card,2017,March,Active
CUST06849,Male,27,Ivory Coast,No,No,2019-08-16,Net Banking,2019,August,Active
CUST06850,Female,57,Guinea,No,No,2016-11-03,Debit Card,2016,November,Active
CUST06851,Male,29,Ivory Coast,No,No,2019-11-15,Debit Card,2019,November,Active
CUST06852,Female,39,Sierra Leone,Yes,No,2016-10-04,Net Banking,2016,October,Active
CUST06853,Male,33,Ivory Coast,Yes,No,2019-03-26,UPI,2019,March,Active
CUST06854,Male,29,Sierra Leone,No,No,2017-01-08,UPI,2017,January,Active
CUST06855,Female,28,Ivory Coast,Yes,No,2016-06-16,Debit Card,2016,June,Active
CUST06856,Male,37,Sierra Leone,Yes,No,2019-12-30,Net Banking,2019,December,Active
CUST06857,Male,68,Sierra Leone,Yes,No,2017-01-04,UPI,2017,January,Active
CUST06858,Male,18,Ivory Coast,Yes,No,2018-04-07,UPI,2018,April,Active
CUST06859,Female,44,Sierra Leone,No,Yes,2018-09-24,Debit Card,2018,September,Inactive
CUST06860,Male,20,Ivory Coast,Yes,No,2019-04-07,Debit Card,2019,April,Active
CUST06861,Male,29,Ivory Coast,Yes,No,2017-08-07,UPI,2017,August,Active
CUST06862,Female,47,Ivory Coast,Yes,No,2017-01-13,Credit Card,2017,January,Active
CUST06863,Male,26,Sierra Leone,Yes,No,2016-03-17,UPI,2016,March,Active
CUST06864,Male,70,Ivory Coast,No,Yes,2017-07-22,UPI,2017,July,Inactive
CUST06865,Male,71,Guinea,Yes,No,2016-04-08,Net Banking,2016,April,Active
CUST06866,Male,54,Sierra Leone,Yes,No,2016-06-11,Net Banking,2016,June,Active
CUST06867,Male,18,Guinea,Yes,Yes,2019-07-22,Credit Card,2019,July,Inactive
CUST06868,Female,59,Guinea,No,No,2018-07-05,Credit Card,2018,July,Active
CUST06869,Female,66,Guinea,Yes,No,2018-09-07,Net Banking,2018,September,Active
CUST06870,Male,21,Guinea,No,No,2017-01-31,UPI,2017,January,Active
CUST06871,Male,32,Ivory Coast,Yes,Yes,2018-02-27,Credit Card,2018,February,Inactive
CUST06872,Male,68,Guinea,Yes,No,2016-12-09,Credit Card,2016,December,Active
CUST06873,Female,44,Sierra Leone,No,No,2018-11-15,Debit Card,2018,November,Active
CUST06874,Female,25,Guinea,Yes,No,2018-09-30,Net Banking,2018,September,Active
CUST06875,Male,40,Guinea,Yes,No,2018-12-15,Debit Card,2018,December,Active
CUST06876,Male,32,Guinea,Yes,Yes,2017-06-26,Credit Card,2017,June,Inactive
CUST06877,Female,44,Ivory Coast,Yes,No,2018-11-19,Credit Card,2018,November,Active
CUST06878,Male,48,Guinea,Yes,No,2017-06-19,UPI,2017,June,Active
CUST06879,Female,56,Guinea,Yes,No,2017-08-30,Credit Card,2017,August,Active
CUST06880,Female,64,Guinea,Yes,Yes,2019-03-27,Credit Card,2019,March,Inactive
CUST06881,Male,25,Sierra Leone,Yes,Yes,2019-02-18,Credit Card,2019,February,Inactive
CUST06882,Female,47,Ivory Coast,No,No,2016-06-02,UPI,2016,June,Active
CUST06883,Male,72,Ivory Coast,Yes,Yes,2018-05-19,Debit Card,2018,May,Inactive
CUST06884,Male,59,Ivory Coast,Yes,No,2019-01-10,Debit Card,2019,January,Active
CUST06885,Male,35,Sierra Leone,Yes,No,2019-10-16,Credit Card,2019,October,Active
CUST06886,Male,21,Guinea,Yes,No,2019-08-26,Debit Card,2019,August,Active
CUST06887,Male,64,Sierra Leone,Yes,Yes,2018-05-30,Net Banking,2018,May,Inactive
CUST06888,Male,60,Ivory Coast,No,No,2016-11-27,Credit Card,2016,November,Active
CUST06889,Female,39,Ivory Coast,No,No,2019-07-24,UPI,2019,July,Active
CUST06890,Female,20,Ivory Coast,Yes,Yes,2017-02-10,UPI,2017,February,Inactive
CUST06891,Female,32,Sierra Leone,Yes,No,2016-05-05,UPI,2016,May,Active
CUST06892,Female,52,Ivory Coast,Yes,No,2019-07-31,Debit Card,2019,July,Active
CUST06893,Male,64,Guinea,No,No,2017-08-15,Debit Card,2017,August,Active
CUST06894,Female,55,Sierra Leone,Yes,No,2017-03-18,Net Banking,2017,March,Active
CUST06895,Female,50,Guinea,Yes,No,2019-04-19,Credit Card,2019,April,Active
CUST06896,Female,31,Ivory Coast,Yes,No,2016-06-10,Credit Card,2016,June,Active
CUST06897,Male,65,Ivory Coast,Yes,No,2019-10-16,Debit Card,2019,October,Active
CUST06898,Female,18,Sierra Leone,Yes,No,2016-05-09,Debit Card,2016,May,Active
CUST06899,Male,70,Guinea,No,No,2016-10-07,Credit Card,2016,October,Active
CUST06900,Female,66,Sierra Leone,Yes,No,2018-05-12,Debit Card,2018,May,Active
CUST06901,Male,43,Guinea,Yes,No,2019-03-03,Debit Card,2019,March,Active
CUST06902,Male,25,Ivory Coast,Yes,Yes,2018-06-13,UPI,2018,June,Inactive
CUST06903,Female,67,Sierra Leone,Yes,No,2017-11-20,UPI,2017,November,Active
